"","iso_code","continent","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","pos_rate","tDay-7","pDay-7","tDay-6","pDay-6","tDay-5","pDay-5","tDay-4","pDay-4","tDay-3","pDay-3","tDay-2","pDay-2","tDay-1","pDay-1"
"1545","NLD","Europe","Netherlands","2020-06-01",46442,185,5956,5,2710.379,10.797,347.595,0.292,371238.142857143,8402.14285714284,NA,NA,5335,0.311,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0220181926379325,172,0.0356550580431177,209,0.0433250414593698,133,0.0275704809286899,190,0.0393864013266998,182,0.0377280265339967,176,0.0364842454394693,131,0.0271558872305141
"1555","NLD","Europe","Netherlands","2020-06-02",46545,103,5962,6,2716.39,6.011,347.945,0.35,379640.285714286,8402.1428571429,NA,NA,5846,0.341,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0122587775227407,209,0.0433250414593698,133,0.0275704809286899,190,0.0393864013266998,182,0.0377280265339967,176,0.0364842454394693,131,0.0271558872305141,185,0.0220181926379325
"1565","NLD","Europe","Netherlands","2020-06-03",46647,102,5967,5,2722.343,5.953,348.237,0.292,388042.428571429,8402.14285714284,NA,NA,6357,0.371,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0121397602652385,133,0.0275704809286899,190,0.0393864013266998,182,0.0377280265339967,176,0.0364842454394693,131,0.0271558872305141,185,0.0220181926379325,103,0.0122587775227407
"1575","NLD","Europe","Netherlands","2020-06-04",46733,86,5977,10,2727.362,5.019,348.821,0.584,396444.571428571,8402.14285714284,NA,NA,6869,0.401,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0102354841452011,190,0.0393864013266998,182,0.0377280265339967,176,0.0364842454394693,131,0.0271558872305141,185,0.0220181926379325,103,0.0122587775227407,102,0.0121397602652385
"1585","NLD","Europe","Netherlands","2020-06-05",46942,209,5990,13,2739.559,12.197,349.579,0.759,404846.714285714,8402.1428571429,NA,NA,7380,0.431,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0248746068179885,182,0.0377280265339967,176,0.0364842454394693,131,0.0271558872305141,185,0.0220181926379325,103,0.0122587775227407,102,0.0121397602652385,86,0.0102354841452011
"1595","NLD","Europe","Netherlands","2020-06-06",47152,210,6005,15,2751.815,12.256,350.455,0.875,413248.857142857,8402.14285714284,NA,NA,7891,0.461,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.024993624075491,176,0.0364842454394693,131,0.0271558872305141,185,0.0220181926379325,103,0.0122587775227407,102,0.0121397602652385,86,0.0102354841452011,209,0.0248746068179885
"1605","NLD","Europe","Netherlands","2020-06-07",47335,183,6011,6,2762.495,10.68,350.805,0.35,421651,8402.14285714284,24.608,NA,8402,0.49,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0217801581229279,131,0.0271558872305141,185,0.0220181926379325,103,0.0122587775227407,102,0.0121397602652385,86,0.0102354841452011,209,0.0248746068179885,210,0.024993624075491
"1615","NLD","Europe","Netherlands","2020-06-08",47574,239,6013,2,2776.443,13.948,350.922,0.117,430738.428571429,9087.42857142858,NA,NA,8500,0.496,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0263000691693391,185,0.0220181926379325,103,0.0122587775227407,102,0.0121397602652385,86,0.0102354841452011,209,0.0248746068179885,210,0.024993624075491,183,0.0217801581229279
"1625","NLD","Europe","Netherlands","2020-06-09",47739,165,6016,3,2786.073,9.629,351.097,0.175,439825.857142857,9087.42857142858,NA,NA,8598,0.502,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0181569515185814,103,0.0122587775227407,102,0.0121397602652385,86,0.0102354841452011,209,0.0248746068179885,210,0.024993624075491,183,0.0217801581229279,239,0.0263000691693391
"1635","NLD","Europe","Netherlands","2020-06-10",47903,164,6031,15,2795.644,9.571,351.972,0.875,448913.285714286,9087.42857142858,NA,NA,8696,0.508,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0180469093881657,102,0.0121397602652385,86,0.0102354841452011,209,0.0248746068179885,210,0.024993624075491,183,0.0217801581229279,239,0.0263000691693391,165,0.0181569515185814
"1645","NLD","Europe","Netherlands","2020-06-11",48087,184,6042,11,2806.382,10.738,352.614,0.642,458000.714285714,9087.42857142852,NA,NA,8794,0.513,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0202477519964788,86,0.0102354841452011,209,0.0248746068179885,210,0.024993624075491,183,0.0217801581229279,239,0.0263000691693391,165,0.0181569515185814,164,0.0180469093881657
"1655","NLD","Europe","Netherlands","2020-06-12",48251,164,6044,2,2815.953,9.571,352.731,0.117,467088.142857143,9087.42857142858,NA,NA,8892,0.519,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0180469093881657,209,0.0248746068179885,210,0.024993624075491,183,0.0217801581229279,239,0.0263000691693391,165,0.0181569515185814,164,0.0180469093881657,184,0.0202477519964788
"1665","NLD","Europe","Netherlands","2020-06-13",48461,210,6053,9,2828.209,12.256,353.256,0.525,476175.571428571,9087.42857142858,NA,NA,8990,0.525,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0231088473872854,210,0.024993624075491,183,0.0217801581229279,239,0.0263000691693391,165,0.0181569515185814,164,0.0180469093881657,184,0.0202477519964788,164,0.0180469093881657
"1675","NLD","Europe","Netherlands","2020-06-14",48640,179,6057,4,2838.655,10.447,353.49,0.233,485263,9087.42857142858,28.32,NA,9087,0.53,"people tested",62.96,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0196975413444004,183,0.0217801581229279,239,0.0263000691693391,165,0.0181569515185814,164,0.0180469093881657,184,0.0202477519964788,164,0.0180469093881657,210,0.0231088473872854
"1685","NLD","Europe","Netherlands","2020-06-15",48783,143,6059,2,2847.001,8.346,353.606,0.117,494603.571428571,9340.57142857142,NA,NA,9124,0.532,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0153095558546434,239,0.0263000691693391,165,0.0181569515185814,164,0.0180469093881657,184,0.0202477519964788,164,0.0180469093881657,210,0.0231088473872854,179,0.0196975413444004
"1695","NLD","Europe","Netherlands","2020-06-16",48783,0,6059,0,2847.001,0,353.606,0,503944.142857143,9340.57142857142,NA,NA,9160,0.535,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0,165,0.0181569515185814,164,0.0180469093881657,184,0.0202477519964788,164,0.0180469093881657,210,0.0231088473872854,179,0.0196975413444004,143,0.0153095558546434
"1705","NLD","Europe","Netherlands","2020-06-17",49087,304,6070,11,2864.743,17.742,354.248,0.642,513284.714285714,9340.57142857142,NA,NA,9196,0.537,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.032546188670011,164,0.0180469093881657,184,0.0202477519964788,164,0.0180469093881657,210,0.0231088473872854,179,0.0196975413444004,143,0.0153095558546434,0,0
"1715","NLD","Europe","Netherlands","2020-06-18",49204,117,6074,4,2871.571,6.828,354.482,0.233,522625.285714286,9340.57142857142,NA,NA,9232,0.539,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0125260002447082,184,0.0202477519964788,164,0.0180469093881657,210,0.0231088473872854,179,0.0196975413444004,143,0.0153095558546434,0,0,304,0.032546188670011
"1725","NLD","Europe","Netherlands","2020-06-19",49319,115,6078,4,2878.282,6.711,354.715,0.233,531965.857142857,9340.57142857148,NA,NA,9268,0.541,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0123118805824054,164,0.0180469093881657,210,0.0231088473872854,179,0.0196975413444004,143,0.0153095558546434,0,0,304,0.032546188670011,117,0.0125260002447082
"1735","NLD","Europe","Netherlands","2020-06-20",49426,107,6081,3,2884.527,6.245,354.89,0.175,541306.428571429,9340.57142857136,NA,NA,9304,0.543,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0114554019331947,210,0.0231088473872854,179,0.0196975413444004,143,0.0153095558546434,0,0,304,0.032546188670011,117,0.0125260002447082,115,0.0123118805824054
"1745","NLD","Europe","Netherlands","2020-06-21",49502,76,6089,8,2888.962,4.435,355.357,0.467,550647,9340.57142857148,32.136,NA,9341,0.545,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00813654716750271,179,0.0196975413444004,143,0.0153095558546434,0,0,304,0.032546188670011,117,0.0125260002447082,115,0.0123118805824054,107,0.0114554019331947
"1755","NLD","Europe","Netherlands","2020-06-22",49593,91,6090,1,2894.273,5.311,355.416,0.058,559772.428571429,9125.42857142852,NA,NA,9310,0.543,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00997213438116415,143,0.0153095558546434,0,0,304,0.032546188670011,117,0.0125260002447082,115,0.0123118805824054,107,0.0114554019331947,76,0.00813654716750271
"1765","NLD","Europe","Netherlands","2020-06-23",49658,65,6090,0,2898.066,3.793,355.416,0,568897.857142857,9125.42857142864,NA,NA,9279,0.542,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00712295312940287,0,0,304,0.032546188670011,117,0.0125260002447082,115,0.0123118805824054,107,0.0114554019331947,76,0.00813654716750271,91,0.00997213438116415
"1775","NLD","Europe","Netherlands","2020-06-24",49722,64,6095,5,2901.801,3.735,355.707,0.292,578023.285714286,9125.42857142852,NA,NA,9248,0.54,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00701336923510446,304,0.032546188670011,117,0.0125260002447082,115,0.0123118805824054,107,0.0114554019331947,76,0.00813654716750271,91,0.00997213438116415,65,0.00712295312940287
"1785","NLD","Europe","Netherlands","2020-06-25",49804,82,6097,2,2906.587,4.786,355.824,0.117,587148.714285714,9125.42857142864,NA,NA,9218,0.538,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00898587933247747,117,0.0125260002447082,115,0.0123118805824054,107,0.0114554019331947,76,0.00813654716750271,91,0.00997213438116415,65,0.00712295312940287,64,0.00701336923510446
"1795","NLD","Europe","Netherlands","2020-06-26",49914,110,6100,3,2913.007,6.42,355.999,0.175,596274.142857143,9125.42857142852,NA,NA,9187,0.536,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0120542283728358,115,0.0123118805824054,107,0.0114554019331947,76,0.00813654716750271,91,0.00997213438116415,65,0.00712295312940287,64,0.00701336923510446,82,0.00898587933247747
"1805","NLD","Europe","Netherlands","2020-06-27",50005,91,6103,3,2918.318,5.311,356.174,0.175,605399.571428571,9125.42857142864,NA,NA,9156,0.534,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00997213438116402,107,0.0114554019331947,76,0.00813654716750271,91,0.00997213438116415,65,0.00712295312940287,64,0.00701336923510446,82,0.00898587933247747,110,0.0120542283728358
"1815","NLD","Europe","Netherlands","2020-06-28",50074,69,6105,2,2922.344,4.027,356.291,0.117,614525,9125.42857142852,35.864,NA,9125,0.533,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00756128870659699,76,0.00813654716750271,91,0.00997213438116415,65,0.00712295312940287,64,0.00701336923510446,82,0.00898587933247747,110,0.0120542283728358,91,0.00997213438116402
"1825","NLD","Europe","Netherlands","2020-06-29",50147,73,6105,0,2926.605,4.26,356.291,0,624362.857142857,9837.85714285716,NA,NA,9227,0.538,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00742031510927175,91,0.00997213438116415,65,0.00712295312940287,64,0.00701336923510446,82,0.00898587933247747,110,0.0120542283728358,91,0.00997213438116402,69,0.00756128870659699
"1835","NLD","Europe","Netherlands","2020-06-30",50223,76,6107,2,2931.04,4.435,356.408,0.117,634200.714285714,9837.85714285716,NA,NA,9329,0.544,"people tested",59.26,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00772525956581717,65,0.00712295312940287,64,0.00701336923510446,82,0.00898587933247747,110,0.0120542283728358,91,0.00997213438116402,69,0.00756128870659699,73,0.00742031510927175
"1845","NLD","Europe","Netherlands","2020-07-01",50273,50,6113,6,2933.958,2.918,356.758,0.35,644038.571428571,9837.85714285716,NA,NA,9431,0.55,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00508240760909024,64,0.00701336923510446,82,0.00898587933247747,110,0.0120542283728358,91,0.00997213438116402,69,0.00756128870659699,73,0.00742031510927175,76,0.00772525956581717
"1855","NLD","Europe","Netherlands","2020-07-02",50335,62,6115,2,2937.576,3.618,356.875,0.117,653876.428571429,9837.85714285704,NA,NA,9533,0.556,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00630218543527197,82,0.00898587933247747,110,0.0120542283728358,91,0.00997213438116402,69,0.00756128870659699,73,0.00742031510927175,76,0.00772525956581717,50,0.00508240760909024
"1865","NLD","Europe","Netherlands","2020-07-03",50412,77,6118,3,2942.07,4.494,357.05,0.175,663714.285714286,9837.85714285716,NA,NA,9634,0.562,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00782690771799897,110,0.0120542283728358,91,0.00997213438116402,69,0.00756128870659699,73,0.00742031510927175,76,0.00772525956581717,50,0.00508240760909024,62,0.00630218543527197
"1875","NLD","Europe","Netherlands","2020-07-04",50487,75,6120,2,2946.447,4.377,357.166,0.117,673552.142857143,9837.85714285716,NA,NA,9736,0.568,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00762361141363536,91,0.00997213438116402,69,0.00756128870659699,73,0.00742031510927175,76,0.00772525956581717,50,0.00508240760909024,62,0.00630218543527197,77,0.00782690771799897
"1885","NLD","Europe","Netherlands","2020-07-05",50548,61,6126,6,2950.007,3.56,357.517,0.35,683390,9837.85714285716,39.883,NA,9838,0.574,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00620053728309009,69,0.00756128870659699,73,0.00742031510927175,76,0.00772525956581717,50,0.00508240760909024,62,0.00630218543527197,77,0.00782690771799897,75,0.00762361141363536
"1895","NLD","Europe","Netherlands","2020-07-06",50621,73,6127,1,2954.268,4.26,357.575,0.058,694151.142857143,10761.1428571428,NA,NA,9970,0.582,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0067836661002549,73,0.00742031510927175,76,0.00772525956581717,50,0.00508240760909024,62,0.00630218543527197,77,0.00782690771799897,75,0.00762361141363536,61,0.00620053728309009
"1905","NLD","Europe","Netherlands","2020-07-07",50657,36,6128,1,2956.369,2.101,357.633,0.058,704912.285714286,10761.1428571428,NA,NA,10102,0.59,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00334536958368735,76,0.00772525956581717,50,0.00508240760909024,62,0.00630218543527197,77,0.00782690771799897,75,0.00762361141363536,61,0.00620053728309009,73,0.0067836661002549
"1915","NLD","Europe","Netherlands","2020-07-08",50694,37,6132,4,2958.528,2.159,357.867,0.233,715673.428571429,10761.1428571428,NA,NA,10234,0.597,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00343829651656755,50,0.00508240760909024,62,0.00630218543527197,77,0.00782690771799897,75,0.00762361141363536,61,0.00620053728309009,73,0.0067836661002549,36,0.00334536958368735
"1925","NLD","Europe","Netherlands","2020-07-09",50746,52,6135,3,2961.563,3.035,358.042,0.175,726434.571428571,10761.142857143,NA,NA,10365,0.605,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00483220050977056,62,0.00630218543527197,77,0.00782690771799897,75,0.00762361141363536,61,0.00620053728309009,73,0.0067836661002549,36,0.00334536958368735,37,0.00343829651656755
"1935","NLD","Europe","Netherlands","2020-07-10",50798,52,6135,0,2964.597,3.035,358.042,0,737195.714285714,10761.1428571428,NA,NA,10497,0.613,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00483220050977061,77,0.00782690771799897,75,0.00762361141363536,61,0.00620053728309009,73,0.0067836661002549,36,0.00334536958368735,37,0.00343829651656755,52,0.00483220050977056
"1945","NLD","Europe","Netherlands","2020-07-11",50840,42,6135,0,2967.049,2.451,358.042,0,747956.857142857,10761.1428571428,NA,NA,10629,0.62,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00390293118096857,75,0.00762361141363536,61,0.00620053728309009,73,0.0067836661002549,36,0.00334536958368735,37,0.00343829651656755,52,0.00483220050977056,52,0.00483220050977061
"1955","NLD","Europe","Netherlands","2020-07-12",50921,81,6135,0,2971.776,4.727,358.042,0,758718,10761.1428571428,44.279,NA,10761,0.628,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.00752708156329653,61,0.00620053728309009,73,0.0067836661002549,36,0.00334536958368735,37,0.00343829651656755,52,0.00483220050977056,52,0.00483220050977061,42,0.00390293118096857
"1965","NLD","Europe","Netherlands","2020-07-13",51022,101,6135,0,2977.67,5.894,358.042,0,764079,5361,44.592,0.313,9990,0.583,"people tested",39.81,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.0188397686998694,73,0.0067836661002549,36,0.00334536958368735,37,0.00343829651656755,52,0.00483220050977056,52,0.00483220050977061,42,0.00390293118096857,81,0.00752708156329653
"12","TUR","Asia","Turkey","2020-03-25",1872,343,44,7,22.196,4.067,0.522,0.083,33004,5035,0.391,0.06,3284,0.039,"tests performed",67.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0681231380337637,51,0.00509083649431024,93,0.0469459868753155,168,0.0459518599562363,311,0.105352303523035,277,0.159378596087457,289,0.0787037037037037,293,0.0741396761133603
"13","TUR","Asia","Turkey","2020-03-26",2433,561,59,15,28.848,6.652,0.7,0.178,40290,7286,0.478,0.086,4042,0.048,"tests performed",67.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0769969805105682,93,0.0469459868753155,168,0.0459518599562363,311,0.105352303523035,277,0.159378596087457,289,0.0787037037037037,293,0.0741396761133603,343,0.0681231380337637
"14","TUR","Asia","Turkey","2020-03-27",3629,1196,75,16,43.029,14.181,0.889,0.19,47823,7533,0.567,0.089,4595,0.054,"tests performed",70.37,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.158768087083499,168,0.0459518599562363,311,0.105352303523035,277,0.159378596087457,289,0.0787037037037037,293,0.0741396761133603,343,0.0681231380337637,561,0.0769969805105682
"15","TUR","Asia","Turkey","2020-03-28",5698,2069,92,17,67.561,24.532,1.091,0.202,55464,7641,0.658,0.091,5265,0.062,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.270776076429787,311,0.105352303523035,277,0.159378596087457,289,0.0787037037037037,293,0.0741396761133603,343,0.0681231380337637,561,0.0769969805105682,1196,0.158768087083499
"16","TUR","Asia","Turkey","2020-03-29",7402,1704,108,16,87.765,20.204,1.281,0.19,65446,9982,0.776,0.118,6443,0.076,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.170707273091565,277,0.159378596087457,289,0.0787037037037037,293,0.0741396761133603,343,0.0681231380337637,561,0.0769969805105682,1196,0.158768087083499,2069,0.270776076429787
"17","TUR","Asia","Turkey","2020-03-30",9217,1815,131,23,109.285,21.52,1.553,0.273,76981,11535,0.913,0.137,7566,0.09,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.157347204161248,289,0.0787037037037037,293,0.0741396761133603,343,0.0681231380337637,561,0.0769969805105682,1196,0.158768087083499,2069,0.270776076429787,1704,0.170707273091565
"18","TUR","Asia","Turkey","2020-03-31",10827,1610,168,37,128.375,19.09,1.992,0.439,92403,15422,1.096,0.183,9205,0.109,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.104396316949812,293,0.0741396761133603,343,0.0681231380337637,561,0.0769969805105682,1196,0.158768087083499,2069,0.270776076429787,1704,0.170707273091565,1815,0.157347204161248
"19","TUR","Asia","Turkey","2020-04-01",13531,2704,214,46,160.436,32.061,2.537,0.545,106799,14396,1.266,0.171,10542,0.125,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.187829952764657,343,0.0681231380337637,561,0.0769969805105682,1196,0.158768087083499,2069,0.270776076429787,1704,0.170707273091565,1815,0.157347204161248,1610,0.104396316949812
"20","TUR","Asia","Turkey","2020-04-02",15679,2148,277,63,185.904,25.469,3.284,0.747,125556,18757,1.489,0.222,12181,0.144,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.114517246894493,561,0.0769969805105682,1196,0.158768087083499,2069,0.270776076429787,1704,0.170707273091565,1815,0.157347204161248,1610,0.104396316949812,2704,0.187829952764657
"21","TUR","Asia","Turkey","2020-04-03",18135,2456,356,79,215.025,29.121,4.221,0.937,141716,16160,1.68,0.192,13413,0.159,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.151980198019802,1196,0.158768087083499,2069,0.270776076429787,1704,0.170707273091565,1815,0.157347204161248,1610,0.104396316949812,2704,0.187829952764657,2148,0.114517246894493
"22","TUR","Asia","Turkey","2020-04-04",20921,2786,425,69,248.058,33.033,5.039,0.818,161380,19664,1.913,0.233,15131,0.179,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.141680227827502,2069,0.270776076429787,1704,0.170707273091565,1815,0.157347204161248,1610,0.104396316949812,2704,0.187829952764657,2148,0.114517246894493,2456,0.151980198019802
"23","TUR","Asia","Turkey","2020-04-05",23934,3013,501,76,283.783,35.725,5.94,0.901,181445,20065,2.151,0.238,16571,0.196,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.150161973585846,1704,0.170707273091565,1815,0.157347204161248,1610,0.104396316949812,2704,0.187829952764657,2148,0.114517246894493,2456,0.151980198019802,2786,0.141680227827502
"24","TUR","Asia","Turkey","2020-04-06",27069,3135,574,73,320.954,37.171,6.806,0.866,202845,21400,2.405,0.254,17981,0.213,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.146495327102804,1815,0.157347204161248,1610,0.104396316949812,2704,0.187829952764657,2148,0.114517246894493,2456,0.151980198019802,2786,0.141680227827502,3013,0.150161973585846
"25","TUR","Asia","Turkey","2020-04-07",30217,3148,649,75,358.28,37.326,7.695,0.889,228868,26023,2.714,0.309,19495,0.231,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.120969911232371,1610,0.104396316949812,2704,0.187829952764657,2148,0.114517246894493,2456,0.151980198019802,2786,0.141680227827502,3013,0.150161973585846,3135,0.146495327102804
"26","TUR","Asia","Turkey","2020-04-08",34109,3892,725,76,404.427,46.147,8.596,0.901,247768,18900,2.938,0.224,20138,0.239,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.205925925925926,2704,0.187829952764657,2148,0.114517246894493,2456,0.151980198019802,2786,0.141680227827502,3013,0.150161973585846,3135,0.146495327102804,3148,0.120969911232371
"27","TUR","Asia","Turkey","2020-04-09",38226,4117,812,87,453.242,48.815,9.628,1.032,276338,28570,3.277,0.339,21540,0.255,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.144102205110256,2148,0.114517246894493,2456,0.151980198019802,2786,0.141680227827502,3013,0.150161973585846,3135,0.146495327102804,3148,0.120969911232371,3892,0.205925925925926
"28","TUR","Asia","Turkey","2020-04-10",42282,4056,908,96,501.334,48.092,10.766,1.138,307210,30872,3.643,0.366,23642,0.28,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.131381186835968,2456,0.151980198019802,2786,0.141680227827502,3013,0.150161973585846,3135,0.146495327102804,3148,0.120969911232371,3892,0.205925925925926,4117,0.144102205110256
